Administracion,Area,Banos,Barrio,Ciudad,Estrato,ExtractionDate,Habitaciones,Latitud,Longitud,Parqueaderos,Precio,ScreenshotPath,SitioWeb
135000.0,58.0,2.0,San Antonio de Prado,Medellín,3.0,2022-09-17,2.0,6.179975509643555,-75.64991760253906,1.0,215000000.0,Images/fincaraiz_7530981.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/san-antonio-de-prado/medellin/7530981
120000.0,45.0,1.0,Robledo pajarito,Medellín,3.0,2022-11-12,3.0,6.247637748718262,-75.5658187866211,0.0,130500000.0,Images/fincaraiz_7530984.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/robledo-pajarito/medellin/7530984
292000.0,105.0,2.0,prados de sabaneta,Sabaneta,3.0,2022-09-17,3.0,6.145875453948975,-75.62225341796875,1.0,470000000.0,Images/fincaraiz_7530986.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/prados-de-sabaneta/sabaneta/7530986
367000.0,60.0,2.0,El Poblado,Medellín,6.0,2022-09-17,2.0,6.200646877288818,-75.56514739990234,1.0,395000000.0,Images/fincaraiz_7530997.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/el-poblado/medellin/7530997
250000.0,69.0,2.0,Los arias,Sabaneta,4.0,2022-09-17,2.0,6.147579669952393,-75.61615753173828,1.0,350000000.0,Images/fincaraiz_7531013.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/los-arias/sabaneta/7531013
278000.0,110.0,2.0,Los Colores,Medellín,4.0,2022-09-17,4.0,6.244704723358154,-75.60133361816406,1.0,520000000.0,Images/fincaraiz_7531017.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/los-colores/medellin/7531017
,77.0,2.0,FONTIBON,Rionegro,3.0,2022-09-17,3.0,6.158427238464356,-75.3709716796875,1.0,300000000.0,Images/fincaraiz_7531020.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/fontibon/rionegro/7531020
98000.0,55.0,2.0,Cimarronas,Rionegro,4.0,2022-09-17,3.0,6.124757289886475,-75.4217529296875,1.0,245000000.0,Images/fincaraiz_7531021.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/cimarronas/rionegro/7531021
40000.0,37.0,1.0,Robledo,Medellín,3.0,2022-09-17,3.0,6.287810325622559,-75.598388671875,0.0,150000000.0,Images/fincaraiz_7531031.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/robledo/medellin/7531031
474000.0,91.0,3.0,Lalinde,Medellín,6.0,2022-09-17,2.0,6.212945938110352,-75.5682601928711,2.0,795000000.0,Images/fincaraiz_7531047.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/lalinde/medellin/7531047
245000.0,72.0,2.0,Señorial,Envigado,4.0,2022-09-17,3.0,6.158609867095947,-75.59616088867188,1.0,325000000.0,Images/fincaraiz_7531054.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/senorial/envigado/7531054
260000.0,62.0,2.0,LA INMACULADA,Envigado,4.0,2022-09-17,2.0,6.1696457862854,-75.57649230957031,1.0,295000000.0,Images/fincaraiz_7531077.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/la-inmaculada/envigado/7531077
140000.0,55.0,2.0,Calasanz,Medellín,4.0,2022-09-17,3.0,6.244704723358154,-75.60133361816406,0.0,220000000.0,Images/fincaraiz_7531080.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/calasanz/medellin/7531080
,59.0,2.0,Parque Principal,El Retiro,4.0,2022-09-17,2.0,6.058909893035889,-75.50289916992188,1.0,475000000.0,Images/fincaraiz_7531083.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/parque-principal/el-retiro/7531083
273000.0,78.0,2.0,El carmelo,Sabaneta,4.0,2022-09-17,2.0,6.147826194763184,-75.60926818847656,1.0,550000000.0,Images/fincaraiz_7531084.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/el-carmelo/sabaneta/7531084
,165.0,3.0,Simón Bolivar,Medellín,4.0,2022-09-17,3.0,6.244112491607666,-75.5830078125,1.0,570000000.0,Images/fincaraiz_7531093.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/simon-bolivar/medellin/7531093
936140.0,238.0,3.0,La Calera,Medellín,6.0,2022-09-17,3.0,6.215249538421631,-75.55340576171875,3.0,1350000000.0,Images/fincaraiz_7531109.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/la-calera/medellin/7531109
268000.0,87.0,2.0,Loma de los Bernal,Medellín,5.0,2022-11-12,3.0,6.229651927947998,-75.59192657470703,1.0,435000000.0,Images/fincaraiz_7531127.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/loma-de-los-bernal/medellin/7531127
290000.0,82.0,2.0,PARQUE,Sabaneta,4.0,2022-09-17,3.0,6.148704528808594,-75.61567687988281,1.0,330000000.0,Images/fincaraiz_7531136.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/parque/sabaneta/7531136
20000.0,45.0,1.0,Robledo,Medellín,1.0,2022-09-17,2.0,6.2810821533203125,-75.61431884765625,0.0,100000000.0,Images/fincaraiz_7531141.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/robledo/medellin/7531141
883700.0,181.0,3.0,La Calera,Medellín,6.0,2022-09-17,3.0,6.208892822265625,-75.55907440185547,2.0,1500000000.0,Images/fincaraiz_7531155.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/la-calera/medellin/7531155
343000.0,105.0,3.0,jardines,Envigado,4.0,2022-09-17,3.0,6.178491115570068,-75.5867691040039,2.0,560000000.0,Images/fincaraiz_7531163.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/jardines/envigado/7531163
,108.0,2.0,VEREDA LAS LOMITAS,Sabaneta,4.0,2022-09-17,3.0,6.244704723358154,-75.60133361816406,1.0,650000000.0,Images/fincaraiz_7531219.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/vereda-las-lomitas/sabaneta/7531219
,88.0,2.0,zuñiga,Envigado,5.0,2022-09-17,3.0,6.189584255218506,-75.58172607421875,1.0,380000000.0,Images/fincaraiz_7531253.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/zuniga/envigado/7531253
136048.0,53.0,2.0,tablaza,La Estrella,3.0,2022-09-17,2.0,6.244704723358154,-75.60133361816406,0.0,180000000.0,Images/fincaraiz_7531273.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/tablaza/la-estrella/7531273
270000.0,132.0,2.0,Centro,Medellín,4.0,2022-09-17,3.0,6.250607967376709,-75.56571960449219,0.0,350000000.0,Images/fincaraiz_7531287.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/centro/medellin/7531287
327000.0,77.0,2.0,San Antonio de Pereira,Rionegro,4.0,2022-09-17,3.0,6.153616428375244,-75.3741683959961,1.0,410000000.0,Images/fincaraiz_7531311.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/san-antonio-de-pereira/rionegro/7531311
,65.0,1.0,calatrava,Itaguí,3.0,2022-09-17,3.0,6.244704723358154,-75.60133361816406,0.0,160000000.0,Images/fincaraiz_7531341.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/calatrava/itagui/7531341
,311.0,5.0,El Poblado,Medellín,6.0,2022-09-17,3.0,6.185813903808594,-75.55860900878906,4.0,2790000000.0,Images/fincaraiz_7531351.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/el-poblado/medellin/7531351
,45.0,1.0,San Cristóbal,Medellín,3.0,2022-09-17,3.0,6.285609722137451,-75.6070556640625,0.0,130500000.0,Images/fincaraiz_7531371.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/san-cristobal/medellin/7531371
142000.0,56.0,2.0,Rio Negro,Rionegro,3.0,2022-09-17,3.0,6.153616428375244,-75.3741683959961,1.0,285000000.0,Images/fincaraiz_7531405.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/rio-negro/rionegro/7531405
180000.0,54.0,1.0,Loma de los Bernal,Medellín,5.0,2022-09-17,2.0,6.20551347732544,-75.59931182861328,1.0,290000000.0,Images/fincaraiz_7531409.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/loma-de-los-bernal/medellin/7531409
282000.0,69.0,2.0,La Mota,Medellín,4.0,2022-09-17,3.0,6.20551347732544,-75.59931182861328,1.0,400000000.0,Images/fincaraiz_7531414.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/la-mota/medellin/7531414
684000.0,230.0,3.0,Oviedo,Medellín,6.0,2022-09-17,3.0,6.303999900817871,-75.5479965209961,2.0,800000000.0,Images/fincaraiz_7531431.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/oviedo/medellin/7531431
250000.0,78.0,2.0,la doctora,Sabaneta,3.0,2022-09-17,3.0,6.14400577545166,-75.61446380615234,1.0,400000000.0,Images/fincaraiz_7531474.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/la-doctora/sabaneta/7531474
100000.0,54.0,2.0,la estrella,La Estrella,3.0,2022-09-17,3.0,6.153337478637695,-75.65101623535156,0.0,190000000.0,Images/fincaraiz_7531490.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/la-estrella/la-estrella/7531490
,150.0,3.0,Loma De Los Benedictinos,Envigado,5.0,2022-09-17,2.0,6.20159912109375,-75.57213592529297,0.0,870000000.0,Images/fincaraiz_7531501.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/loma-de-los-benedictinos/envigado/7531501
,40.0,1.0,El Salvador,Medellín,3.0,2022-09-17,2.0,6.291460037231445,-75.5919189453125,0.0,180000000.0,Images/fincaraiz_7531504.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/el-salvador/medellin/7531504
144702.0,89.0,2.0,Villa Elena,El Retiro,5.0,2022-09-17,2.0,6.06262731552124,-75.50773620605469,0.0,570000000.0,Images/fincaraiz_7531513.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/villa-elena/el-retiro/7531513
,112.0,2.0,Laureles,Medellín,5.0,2022-09-17,3.0,6.241379737854004,-75.60466766357422,1.0,563410000.0,Images/fincaraiz_7531522.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/laureles/medellin/7531522
,53.0,2.0,Belén,Medellín,3.0,2022-09-17,2.0,6.203137397766113,-75.60299682617188,1.0,230000000.0,Images/fincaraiz_7531542.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/belen/medellin/7531542
140000.0,60.0,2.0,belvedere,Bello,3.0,2022-09-17,2.0,6.3164544105529785,-75.55345916748047,1.0,241500000.0,Images/fincaraiz_7531617.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/belvedere/bello/7531617
,76.0,2.0,barrio nuevo,Bello,3.0,2022-09-17,3.0,6.31473970413208,-75.56904602050781,0.0,245000000.0,Images/fincaraiz_7531624.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/barrio-nuevo/bello/7531624
,75.0,2.0,envigado,Envigado,4.0,2022-09-17,2.0,6.171175956726074,-75.57584381103516,1.0,350000000.0,Images/fincaraiz_7531625.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/envigado/envigado/7531625
220000.0,72.0,2.0,San German,Medellín,4.0,2022-10-23,2.0,6.27066707611084,-75.58968353271484,1.0,455000000.0,Images/fincaraiz_7531629.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/san-german/medellin/7531629
,70.0,2.0,San Germán,Medellín,4.0,2022-09-17,2.0,6.270568370819092,-75.59068298339844,1.0,470000000.0,Images/fincaraiz_7531649.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/san-german/medellin/7531649
,118.0,3.0,El Poblado,Medellín,6.0,2022-09-17,2.0,6.192449569702148,-75.55889892578125,1.0,770000000.0,Images/fincaraiz_7531650.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/el-poblado/medellin/7531650
61886.0,37.0,1.0,La Milagrosa,Medellín,3.0,2022-09-17,2.0,6.247637748718262,-75.5658187866211,0.0,137000000.0,Images/fincaraiz_7531766.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/la-milagrosa/medellin/7531766
,110.0,2.0,Barrio Obrero,Bello,3.0,2022-09-17,3.0,3.448780298233032,-76.52025604248047,1.0,370000000.0,Images/fincaraiz_7531908.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/barrio-obrero/bello/7531908
150000.0,71.0,2.0,Belén Rosales,Medellín,5.0,2022-09-17,3.0,6.292036056518555,-75.54340362548828,1.0,395000000.0,Images/fincaraiz_7531988.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/belen-rosales/medellin/7531988
236000.0,83.0,2.0,La Cuenca,Envigado,4.0,2022-09-17,3.0,6.167286396026611,-75.58369445800781,1.0,380000000.0,Images/fincaraiz_7532004.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/la-cuenca/envigado/7532004
,110.0,2.0,Maria Josefa,La Ceja,4.0,2022-09-17,3.0,6.029486179351807,-75.43144989013672,1.0,345000000.0,Images/fincaraiz_7532006.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/maria-josefa/la-ceja/7532006
415000.0,132.0,3.0,Santa María de los Ángeles,Medellín,6.0,2022-09-17,3.0,6.1859002113342285,-75.57984161376953,2.0,850000000.0,Images/fincaraiz_7532022.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/santa-maria-de-los-angeles/medellin/7532022
303000.0,75.0,2.0,Las Palmas,Medellín,5.0,2022-09-17,3.0,6.227397918701172,-75.56414031982422,1.0,440000000.0,Images/fincaraiz_7532097.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/las-palmas/medellin/7532097
75000.0,65.0,2.0,Belén Fatima,Medellín,4.0,2022-09-17,2.0,6.232558250427246,-75.59813690185547,0.0,285000000.0,Images/fincaraiz_7532111.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/belen-fatima/medellin/7532111
90000.0,220.0,4.0,Laureles,Medellín,5.0,2022-09-17,5.0,6.240455150604248,-75.60009765625,2.0,620000000.0,Images/fincaraiz_7532179.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/laureles/medellin/7532179
230000.0,140.0,4.0,Laureles,Medellín,5.0,2022-09-17,3.0,6.241969585418701,-75.59909057617188,1.0,700000000.0,Images/fincaraiz_7532194.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/laureles/medellin/7532194
340000.0,103.0,2.0,Loma de Las Brujas,Envigado,5.0,2022-09-17,3.0,6.167286396026611,-75.58369445800781,2.0,650000000.0,Images/fincaraiz_7532222.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/loma-de-las-brujas/envigado/7532222
150000.0,60.0,2.0,las lomitas,Sabaneta,3.0,2022-09-17,2.0,6.146377086639404,-75.60602569580078,1.0,293000000.0,Images/fincaraiz_7532229.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/las-lomitas/sabaneta/7532229
,76.0,2.0,asdesilla,Sabaneta,4.0,2022-09-17,3.0,6.153736591339111,-75.6049575805664,1.0,420000000.0,Images/fincaraiz_7532243.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/asdesilla/sabaneta/7532243
,70.0,2.0,Maria Josefa,La Ceja,4.0,2022-09-17,3.0,6.029486179351807,-75.43144989013672,0.0,275000000.0,Images/fincaraiz_7532246.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/maria-josefa/la-ceja/7532246
170000.0,57.71,2.0,asdesilla,Sabaneta,4.0,2022-09-17,2.0,6.153437614440918,-75.60547637939453,1.0,335000000.0,Images/fincaraiz_7532264.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/asdesilla/sabaneta/7532264
247000.0,85.0,2.0,Entre amigos,Sabaneta,3.0,2022-09-17,3.0,6.153651237487793,-75.6175765991211,1.0,396500000.0,Images/fincaraiz_7532351.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/entre-amigos/sabaneta/7532351
270000.0,69.7,2.0,Loma de los Bernal,Medellín,5.0,2022-09-17,2.0,6.215526103973389,-75.60797882080078,1.0,385000000.0,Images/fincaraiz_7532395.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/loma-de-los-bernal/medellin/7532395
350000.0,85.0,2.0,Loma de los Bernal,Medellín,5.0,2022-09-17,3.0,6.215526103973389,-75.60797882080078,2.0,410000000.0,Images/fincaraiz_7532400.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/loma-de-los-bernal/medellin/7532400
108000.0,45.0,1.0,Pajarito,Medellín,3.0,2022-09-17,2.0,6.285658836364746,-75.6095962524414,0.0,125000000.0,Images/fincaraiz_7532444.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/pajarito/medellin/7532444
,45.0,1.0,Inmaculada,Caldas,2.0,2022-09-17,2.0,6.097579479217529,-75.63617706298828,0.0,150000000.0,Images/fincaraiz_7532561.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/inmaculada/caldas/7532561
252071.0,75.0,2.0,LA FLORIDA,Sabaneta,4.0,2022-09-17,2.0,6.150485515594482,-75.61688232421875,1.0,380000000.0,Images/fincaraiz_7532670.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/la-florida/sabaneta/7532670
620000.0,202.0,4.0,El Poblado,Medellín,6.0,2022-09-17,3.0,6.188207149505615,-75.56463623046875,2.0,810000000.0,Images/fincaraiz_7532681.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/el-poblado/medellin/7532681
200000.0,58.0,2.0,EL Canto,Rionegro,4.0,2022-09-17,2.0,6.14901876449585,-75.37895202636719,1.0,385000000.0,Images/fincaraiz_7532701.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/el-canto/rionegro/7532701
,136.0,2.0,Mesa,Envigado,3.0,2022-09-17,4.0,6.168376922607422,-75.58367156982422,1.0,380000000.0,Images/fincaraiz_7532705.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/mesa/envigado/7532705
153000.0,76.0,2.0,San Antonio de Pereira,Rionegro,4.0,2022-09-17,2.0,6.14901876449585,-75.37895202636719,0.0,315000000.0,Images/fincaraiz_7532723.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/san-antonio-de-pereira/rionegro/7532723
51173.0,48.0,2.0,Alto Medio,Rionegro,3.0,2022-09-17,3.0,6.14901876449585,-75.37895202636719,0.0,180000000.0,Images/fincaraiz_7532731.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/alto-medio/rionegro/7532731
524000.0,105.0,3.0,El Poblado,Medellín,6.0,2022-11-12,3.0,6.190037727355957,-75.57933807373047,2.0,675000000.0,Images/fincaraiz_7532757.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/el-poblado/medellin/7532757
80000.0,64.0,2.0,Los naranjos,Itaguí,3.0,2022-09-17,3.0,6.168183326721191,-75.61903381347656,0.0,215000000.0,Images/fincaraiz_7532765.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/los-naranjos/itagui/7532765
118000.0,140.0,4.0,Simón Bolivar,Medellín,5.0,2022-09-17,5.0,6.244112491607666,-75.5830078125,1.0,440000000.0,Images/fincaraiz_7532771.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/simon-bolivar/medellin/7532771
140000.0,55.0,2.0,bello,Bello,3.0,2022-09-17,2.0,6.336728572845459,-75.55958557128906,0.0,180000000.0,Images/fincaraiz_7532779.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/bello/bello/7532779
267500.0,83.0,2.0,asdesillas,Sabaneta,3.0,2022-09-17,3.0,6.154758930206299,-75.60687255859375,2.0,405000000.0,Images/fincaraiz_7532785.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/asdesillas/sabaneta/7532785
627000.0,215.0,4.0,aves maria,Sabaneta,3.0,2022-09-17,3.0,6.148974895477295,-75.61724090576172,2.0,840000000.0,Images/fincaraiz_7532788.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/aves-maria/sabaneta/7532788
385000.0,80.0,2.0,La Castellana,Medellín,5.0,2022-09-17,3.0,6.23648738861084,-75.609619140625,1.0,430000000.0,Images/fincaraiz_7532791.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/la-castellana/medellin/7532791
502000.0,132.0,4.0,El Poblado,Medellín,6.0,2022-09-17,3.0,6.185423374176025,-75.57569885253906,2.0,540000000.0,Images/fincaraiz_7532795.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/el-poblado/medellin/7532795
449818.0,88.0,2.0,SURAMERICA,Itaguí,4.0,2022-09-17,3.0,6.168183326721191,-75.61903381347656,1.0,420000000.0,Images/fincaraiz_7532796.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/suramerica/itagui/7532796
380000.0,97.0,2.0,sabaneta,Sabaneta,3.0,2022-09-17,2.0,6.144628047943115,-75.61528778076172,1.0,380000000.0,Images/fincaraiz_7532797.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/sabaneta/sabaneta/7532797
196283.0,55.0,2.0,La América,Medellín,4.0,2022-09-17,0.0,6.247637748718262,-75.5658187866211,1.0,253000000.0,Images/fincaraiz_7532813.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/la-america/medellin/7532813
640000.0,178.0,5.0,loma del Chocho,Envigado,5.0,2022-09-17,4.0,6.168033123016357,-75.57217407226562,2.0,980000000.0,Images/fincaraiz_7532819.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/loma-del-chocho/envigado/7532819
196000.0,76.0,2.0,Florida Nueva,Medellín,5.0,2022-09-17,2.0,6.251008987426758,-75.59098052978516,1.0,350000000.0,Images/fincaraiz_7532822.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/florida-nueva/medellin/7532822
,90.0,2.0,Maria Josefa,La Ceja,4.0,2022-09-17,3.0,6.0260329246521,-75.43489837646484,1.0,320000000.0,Images/fincaraiz_7532952.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/maria-josefa/la-ceja/7532952
,75.0,3.0,La Castellana,Medellín,5.0,2022-09-17,3.0,6.242406845092773,-75.60575103759766,0.0,450000000.0,Images/fincaraiz_7532954.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/la-castellana/medellin/7532954
,89.0,2.0,Belén San Bernardo,Medellín,3.0,2022-10-23,3.0,6.226260185241699,-75.59555053710938,0.0,280000000.0,Images/fincaraiz_7533033.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/belen-san-bernardo/medellin/7533033
63000.0,110.0,2.0,El Peñol,El Peñol,3.0,2022-09-17,3.0,6.220638275146484,-75.24577331542969,0.0,250000000.0,Images/fincaraiz_7533050.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/el-penol/el-penol/7533050
130000.0,55.0,2.0,Rodeo Alto,Medellín,3.0,2022-09-17,3.0,6.203395843505859,-75.60322570800781,0.0,180000000.0,Images/fincaraiz_7533196.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/rodeo-alto/medellin/7533196
300000.0,78.0,2.0,Laureles,Medellín,5.0,2022-11-12,2.0,6.248252868652344,-75.59923553466797,0.0,390000000.0,Images/fincaraiz_7533199.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/laureles/medellin/7533199
