Administracion,Area,Banos,Barrio,Ciudad,ExtractionDate,Habitaciones,Latitud,Longitud,Parqueaderos,Precio,ScreenshotPath,SitioWeb
,64.9,2.0,Ditaires,Itagüí,2022-08-28,2.0,6.167118,-75.631886,1.0,320000000.0,Images/224069.jpeg,https://www.redinmobiliariamls.com/itagi/ditaires/1/224069
355000.0,160.0,4.0,Aves Marías,Sabaneta,2022-08-28,3.0,6.151093,-75.609927,1.0,610000000.0,Images/224090.jpeg,https://www.redinmobiliariamls.com/sabaneta/aves-marias/1/224090
245000.0,58.33,2.0,Corredor la Fe - El Retiro,El Retiro,2022-08-28,2.0,6.061618,-75.503563,1.0,380000000.0,Images/224118.jpeg,https://www.redinmobiliariamls.com/el-retiro/corredor-la-fe-el-retiro/1/224118
150000.0,64.11,2.0,Prado,Bello,2022-08-28,3.0,6.256602,-75.575637,1.0,230000000.0,Images/224121.jpeg,https://www.redinmobiliariamls.com/bello/prado/1/224121
574000.0,143.0,2.0,San Lucas,Medellín,2022-08-28,3.0,6.183199,-75.564678,1.0,505000000.0,Images/224155.jpeg,https://www.redinmobiliariamls.com/medellin/san-lucas/1/224155
,112.03,2.0,Estadio,Medellín,2022-08-28,3.0,6.247049,-75.606097,1.0,560000000.0,Images/224180.jpeg,https://www.redinmobiliariamls.com/medellin/estadio/1/224180
250000.0,66.28,2.0,La Floresta,Medellín,2022-08-28,2.0,6.256602,-75.575637,1.0,380000000.0,Images/224224.jpeg,https://www.redinmobiliariamls.com/medellin/la-floresta/1/224224
337502.0,145.0,2.0,Loma de Las Brujas,Envigado,2022-08-28,3.0,6.256602,-75.575637,1.0,650000000.0,Images/224304.jpeg,https://www.redinmobiliariamls.com/envigado/loma-de-las-brujas/1/224304
933400.0,188.0,3.0,Castropol,Medellín,2022-08-28,3.0,6.256602,-75.575637,2.0,850000000.0,Images/224372.jpeg,https://www.redinmobiliariamls.com/medellin/castropol/1/224372
190000.0,74.0,2.0,Aves Marías,Sabaneta,2022-08-28,1.0,6.14754,-75.612917,1.0,335000000.0,Images/224381.jpeg,https://www.redinmobiliariamls.com/sabaneta/aves-marias/1/224381
835700.0,249.36,3.0,Loma de Las Brujas,Envigado,2022-08-28,3.0,6.256602,-75.575637,4.0,1450000000.0,Images/224395.jpeg,https://www.redinmobiliariamls.com/envigado/loma-de-las-brujas/1/224395
307000.0,105.0,2.0,Simón Bolívar,Medellín,2022-08-28,3.0,6.245012,-75.608438,1.0,425000000.0,Images/224405.jpeg,https://www.redinmobiliariamls.com/medellin/simon-bolivar/1/224405
10000.0,56.0,2.0,Santa Ana,Bello,2022-08-28,3.0,6.328701,-75.566619,0.0,165000000.0,Images/224427.jpeg,https://www.redinmobiliariamls.com/bello/santa-ana/1/224427
,56.18,2.0,Inmaculada 1,La Estrella,2022-08-28,2.0,6.133636,-75.636061,0.0,150000000.0,Images/224553.jpeg,https://www.redinmobiliariamls.com/la-estrella/inmaculada-1/1/224553
590000.0,165.0,2.0,Alejandría,Medellín,2022-08-28,3.0,6.200553,-75.567779,2.0,1000000000.0,Images/224560.jpeg,https://www.redinmobiliariamls.com/medellin/alejandria/1/224560
50000.0,79.0,2.0,Santa Mónica,Medellín,2022-08-28,3.0,6.256602,-75.575637,1.0,290000000.0,Images/224566.jpeg,https://www.redinmobiliariamls.com/medellin/santa-monica/1/224566
1240200.0,378.0,4.0,El Campestre,Medellín,2022-08-28,3.0,6.186565,-75.56914,3.0,1700000000.0,Images/224665.jpeg,https://www.redinmobiliariamls.com/medellin/el-campestre/1/224665
200000.0,107.0,2.0,Conquistadores,Medellín,2022-08-28,2.0,6.244729,-75.58059,1.0,630000000.0,Images/224672.jpeg,https://www.redinmobiliariamls.com/medellin/conquistadores/1/224672
,68.0,2.0,Loma de San Jose,Sabaneta,2022-08-28,3.0,6.140934,-75.61862,1.0,372000000.0,Images/224691.jpeg,https://www.redinmobiliariamls.com/sabaneta/loma-de-san-jose/1/224691
,105.23,2.0,Barrio Obrero,Envigado,2022-08-28,3.0,6.172427,-75.582633,1.0,380000000.0,Images/224710.jpeg,https://www.redinmobiliariamls.com/envigado/barrio-obrero/1/224710
370000.0,71.0,1.0,San Diego,Medellín,2022-08-28,2.0,6.229749,-75.568878,1.0,380000000.0,Images/224713.jpeg,https://www.redinmobiliariamls.com/medellin/san-diego/1/224713
,56.21,1.0,La Frontera,Medellín,2022-08-28,1.0,6.186923,-75.57833,0.0,595000000.0,Images/224727.jpeg,https://www.redinmobiliariamls.com/medellin/la-frontera/1/224727
1055000.0,209.0,3.0,El Campestre,Medellín,2022-08-28,3.0,6.182714,-75.571659,3.0,650000000.0,Images/224809.jpeg,https://www.redinmobiliariamls.com/medellin/el-campestre/1/224809
220000.0,100.0,3.0,Laureles,Medellín,2022-08-28,3.0,6.241848,-75.599991,1.0,655000000.0,Images/224860.jpeg,https://www.redinmobiliariamls.com/medellin/laureles/1/224860
880000.0,260.0,3.0,La Tomatera,Medellín,2022-08-28,4.0,6.204713,-75.569045,3.0,980000000.0,Images/224876.jpeg,https://www.redinmobiliariamls.com/medellin/la-tomatera/1/224876
400000.0,124.14,4.0,Santa Teresita,Medellín,2022-08-28,3.0,6.241412,-75.597918,1.0,768000000.0,Images/224884.jpeg,https://www.redinmobiliariamls.com/medellin/santa-teresita/1/224884
400000.0,124.14,4.0,Santa Teresita,Medellín,2022-08-28,3.0,6.241412,-75.597918,1.0,774000000.0,Images/224921.jpeg,https://www.redinmobiliariamls.com/medellin/santa-teresita/1/224921
980000.0,312.0,4.0,Los Balsos Nº 1,Medellín,2022-08-28,3.0,6.186496,-75.560655,3.0,2500000000.0,Images/224975.jpeg,https://www.redinmobiliariamls.com/medellin/los-balsos-n-1/1/224975
,116.5,2.0,Las Palmas,Medellín,2022-08-28,2.0,6.231141,-75.604894,2.0,940000000.0,Images/224990.jpeg,https://www.redinmobiliariamls.com/medellin/las-palmas/1/224990
620000.0,224.0,4.0,Castropol,Medellín,2022-08-28,4.0,6.256602,-75.575637,1.0,800000000.0,Images/225012.jpeg,https://www.redinmobiliariamls.com/medellin/castropol/1/225012
220000.0,132.0,2.0,Florida Nueva,Medellín,2022-08-28,3.0,6.256602,-75.575637,1.0,345000000.0,Images/225014.jpeg,https://www.redinmobiliariamls.com/medellin/florida-nueva/1/225014
,62.0,2.0,Calasanz,Medellín,2022-08-28,3.0,6.256602,-75.575637,1.0,325000000.0,Images/225072.jpeg,https://www.redinmobiliariamls.com/medellin/calasanz/1/225072
328000.0,121.85,2.0,Zuñiga,Envigado,2022-08-28,3.0,6.177876,-75.573121,1.0,580000000.0,Images/225130.jpeg,https://www.redinmobiliariamls.com/envigado/zuniga/1/225130
157000.0,141.0,3.0,Nogal,Medellín,2022-08-28,3.0,6.237881,-75.595537,2.0,510000000.0,Images/225172.jpeg,https://www.redinmobiliariamls.com/medellin/nogal/1/225172
1350000.0,480.22,4.0,El Campestre,Medellín,2022-08-28,4.0,6.256602,-75.575637,4.0,1800000000.0,Images/225221.jpeg,https://www.redinmobiliariamls.com/medellin/el-campestre/1/225221
714000.0,225.0,4.0,Patio Bonito,Medellín,2022-08-28,4.0,6.205029,-75.571927,2.0,810000000.0,Images/225272.jpeg,https://www.redinmobiliariamls.com/medellin/patio-bonito/1/225272
,48.0,1.0,V. Pan de Azúcar,Sabaneta,2022-08-28,1.0,6.145893,-75.624363,1.0,285000000.0,Images/225420.jpeg,https://www.redinmobiliariamls.com/sabaneta/v-pan-de-azucar/1/225420
1000000.0,262.0,4.0,Loma de Las Brujas,Envigado,2022-08-28,3.0,6.256602,-75.575637,2.0,1400000000.0,Images/225448.jpeg,https://www.redinmobiliariamls.com/envigado/loma-de-las-brujas/1/225448
933000.0,269.65,3.0,Las Santas,Medellín,2022-08-28,3.0,6.205243,-75.558834,2.0,1180000000.0,Images/225530.jpeg,https://www.redinmobiliariamls.com/medellin/las-santas/1/225530
,57.6,2.0,V. Fontibon ,Rionegro,2022-08-28,3.0,6.154476,-75.396557,1.0,240000000.0,Images/225540.jpeg,https://www.redinmobiliariamls.com/rionegro/v-fontibon-/1/225540
124000.0,57.61,2.0,V. Barro Blanco,Rionegro,2022-08-09,2.0,6.151594,-75.382151,1.0,350000000.0,Images/225636.jpeg,https://www.redinmobiliariamls.com/rionegro/v-barro-blanco/1/225636
64400.0,36.09,1.0,Navarra,Bello,2022-08-28,1.0,6.345274,-75.533581,0.0,140000000.0,Images/225670.jpeg,https://www.redinmobiliariamls.com/bello/navarra/1/225670
500000.0,125.2,3.0,Loma Los Gonzalez,Medellín,2022-08-28,3.0,6.191145,-75.56216,2.0,950000000.0,Images/225688.jpeg,https://www.redinmobiliariamls.com/medellin/loma-los-gonzalez/1/225688
323417.0,101.4,2.0,Castropol,Medellín,2022-08-28,3.0,6.216671,-75.566277,1.0,440000000.0,Images/225698.jpeg,https://www.redinmobiliariamls.com/medellin/castropol/1/225698
950000.0,208.0,3.0,El Campestre,Medellín,2022-08-28,3.0,6.256602,-75.575637,3.0,765000000.0,Images/225813.jpeg,https://www.redinmobiliariamls.com/medellin/el-campestre/1/225813
,250.0,3.0,Loma Cola del Zorro,Medellín,2022-08-09,3.0,6.212063,-75.547801,1.0,1812583000.0,Images/225840.jpeg,https://www.redinmobiliariamls.com/medellin/loma-cola-del-zorro/1/225840
630000.0,105.0,2.0,Alejandría,Medellín,2022-08-09,2.0,6.256602,-75.575637,2.0,630000000.0,Images/225890.jpeg,https://www.redinmobiliariamls.com/medellin/alejandria/1/225890
186000.0,57.61,1.0,V. Barro Blanco,Rionegro,2022-08-28,2.0,6.160909,-75.369578,1.0,342000000.0,Images/225907.jpeg,https://www.redinmobiliariamls.com/rionegro/v-barro-blanco/1/225907
289000.0,63.0,1.0,El Tesoro,Medellín,2022-08-28,1.0,6.256602,-75.575637,2.0,430000000.0,Images/225919.jpeg,https://www.redinmobiliariamls.com/medellin/el-tesoro/1/225919
520000.0,200.0,4.0,La Abadía,Envigado,2022-08-28,4.0,6.176539,-75.576168,2.0,780000000.0,Images/225958.jpeg,https://www.redinmobiliariamls.com/envigado/la-abadia/1/225958
450000.0,86.0,2.0,Las Acacias,Medellín,2022-08-28,3.0,6.242005,-75.599389,1.0,550000000.0,Images/226023.jpeg,https://www.redinmobiliariamls.com/medellin/las-acacias/1/226023
540000.0,117.0,3.0,Castropol,Medellín,2022-08-28,3.0,6.256602,-75.575637,2.0,620000000.0,Images/226054.jpeg,https://www.redinmobiliariamls.com/medellin/castropol/1/226054
,51.33,2.0,Loreto,Medellín,2022-08-28,3.0,6.226834,-75.559559,0.0,170000000.0,Images/226058.jpeg,https://www.redinmobiliariamls.com/medellin/loreto/1/226058
,51.95,2.0,Belén Rodeo Alto,Medellín,2022-08-28,2.0,6.204969,-75.601386,1.0,250000000.0,Images/226127.jpeg,https://www.redinmobiliariamls.com/medellin/belen-rodeo-alto/1/226127
160000.0,74.0,2.0,Sector Los Colegios,Rionegro,2022-08-28,3.0,6.123486,-75.425262,1.0,430000000.0,Images/226154.jpeg,https://www.redinmobiliariamls.com/rionegro/sector-los-colegios/1/226154
866500.0,204.93,2.0,Santa Maria de los Angeles,Medellín,2022-08-09,4.0,6.191772,-75.57673,2.0,540000000.0,Images/226169.jpeg,https://www.redinmobiliariamls.com/medellin/santa-maria-de-los-angeles/1/226169
160000.0,62.18,2.0,V. Pan de Azúcar,Sabaneta,2022-08-28,2.0,6.256602,-75.575637,1.0,370000000.0,Images/226186.jpeg,https://www.redinmobiliariamls.com/sabaneta/v-pan-de-azucar/1/226186
70000.0,87.0,3.0,Calasanz,Medellín,2022-08-28,2.0,6.266015,-75.601874,1.0,255000000.0,Images/226189.jpeg,https://www.redinmobiliariamls.com/medellin/calasanz/1/226189
160000.0,52.4,2.0,Ciudad del Rio,Medellín,2022-08-09,1.0,6.256602,-75.575637,1.0,440000000.0,Images/226211.jpeg,https://www.redinmobiliariamls.com/medellin/ciudad-del-rio/1/226211
160000.0,62.0,2.0,V. Pan de Azúcar,Sabaneta,2022-08-28,2.0,6.256602,-75.575637,1.0,360000000.0,Images/226212.jpeg,https://www.redinmobiliariamls.com/sabaneta/v-pan-de-azucar/1/226212
250000.0,54.0,2.0,El Esmeraldal,Envigado,2022-08-28,3.0,6.174055,-75.56986,1.0,290000000.0,Images/226222.jpeg,https://www.redinmobiliariamls.com/envigado/el-esmeraldal/1/226222
,84.0,2.0,San Fernando,Itagüí,2022-08-28,4.0,6.192267,-75.590396,0.0,250000000.0,Images/226236.jpeg,https://www.redinmobiliariamls.com/itagi/san-fernando/1/226236
,168.0,3.0,Almería,Medellín,2022-08-28,5.0,6.242959,-75.61225,2.0,450000000.0,Images/226239.jpeg,https://www.redinmobiliariamls.com/medellin/almeria/1/226239
,57.0,2.0,El Porvenir,Rionegro,2022-08-28,2.0,6.145348,-75.372912,1.0,380000000.0,Images/226285.jpeg,https://www.redinmobiliariamls.com/rionegro/el-porvenir/1/226285
942519.0,278.0,3.0,La Florida,Medellín,2022-08-28,4.0,6.256602,-75.575637,3.0,1050000000.0,Images/226311.jpeg,https://www.redinmobiliariamls.com/medellin/la-florida/1/226311
1800000.0,320.0,4.0,Alejandría,Medellín,2022-08-28,4.0,6.202329,-75.571161,6.0,1600000000.0,Images/226358.jpeg,https://www.redinmobiliariamls.com/medellin/alejandria/1/226358
,54.75,1.0,Cristo Rey,Medellín,2022-08-28,3.0,6.204003,-75.580955,0.0,150000000.0,Images/226363.jpeg,https://www.redinmobiliariamls.com/medellin/cristo-rey/1/226363
609000.0,126.7,2.0,La Frontera,Envigado,2022-08-28,3.0,6.256602,-75.575637,2.0,680000000.0,Images/226428.jpeg,https://www.redinmobiliariamls.com/envigado/la-frontera/1/226428
,84.3,2.0,Los Alcazares,Sabaneta,2022-08-09,3.0,6.256602,-75.575637,1.0,425000000.0,Images/226445.jpeg,https://www.redinmobiliariamls.com/sabaneta/los-alcazares/1/226445
666000.0,187.0,3.0,Alejandría,Medellín,2022-08-28,3.0,6.202946,-75.568898,4.0,1350000000.0,Images/226450.jpeg,https://www.redinmobiliariamls.com/medellin/alejandria/1/226450
,108.0,2.0,Manga Azul,Envigado,2022-08-28,3.0,6.256602,-75.575637,1.0,420000000.0,Images/226461.jpeg,https://www.redinmobiliariamls.com/envigado/manga-azul/1/226461
,76.0,2.0,El Danubio,Medellín,2022-08-28,2.0,6.253576,-75.608499,0.0,190000000.0,Images/226487.jpeg,https://www.redinmobiliariamls.com/medellin/el-danubio/1/226487
947700.0,210.0,3.0,Las Lomas Nº 1,Medellín,2022-08-28,4.0,6.211396,-75.560899,3.0,950000000.0,Images/226497.jpeg,https://www.redinmobiliariamls.com/medellin/las-lomas-n-1/1/226497
229600.0,114.0,2.0,La Aguamala,Sopetran,2022-08-28,3.0,6.256602,-75.575637,1.0,320000000.0,Images/226519.jpeg,https://www.redinmobiliariamls.com/sopetran/la-aguamala/1/226519
114000.0,67.49,2.0,Llano De Bolí­var,Santa Fe de Antioquia,2022-08-28,3.0,6.256602,-75.575637,0.0,220000000.0,Images/226520.jpeg,https://www.redinmobiliariamls.com/santa-fe-de-antioquia/llano-de-bolivar/1/226520
212000.0,79.65,2.0,Mayorca,Sabaneta,2022-08-28,2.0,6.256602,-75.575637,1.0,435000000.0,Images/226524.jpeg,https://www.redinmobiliariamls.com/sabaneta/mayorca/1/226524
365400.0,136.0,3.0,Castropol,Medellín,2022-08-28,3.0,6.256602,-75.575637,2.0,900000000.0,Images/226531.jpeg,https://www.redinmobiliariamls.com/medellin/castropol/1/226531
220000.0,87.0,2.0,V. Belén (Marinilla),Marinilla,2022-08-28,3.0,6.173106,-75.337885,1.0,395000000.0,Images/226552.jpeg,https://www.redinmobiliariamls.com/marinilla/v-belen-marinilla/1/226552
379000.0,127.0,2.0,Las Palmas,Medellín,2022-08-28,3.0,6.256602,-75.575637,2.0,585000000.0,Images/226561.jpeg,https://www.redinmobiliariamls.com/medellin/las-palmas/1/226561
814000.0,220.0,3.0,La Florida,Medellín,2022-08-28,3.0,6.256602,-75.575637,2.0,950000000.0,Images/226589.jpeg,https://www.redinmobiliariamls.com/medellin/la-florida/1/226589
1130000.0,242.0,3.0,Los Balsos Nº 1,Medellín,2022-08-28,3.0,6.184302,-75.556851,2.0,1530000000.0,Images/226592.jpeg,https://www.redinmobiliariamls.com/medellin/los-balsos-n-1/1/226592
302000.0,96.0,2.0,El Trapiche,Sabaneta,2022-08-28,3.0,6.256602,-75.575637,2.0,490000000.0,Images/226628.jpeg,https://www.redinmobiliariamls.com/sabaneta/el-trapiche/1/226628
,68.0,2.0,Suramérica,La Estrella,2022-08-28,3.0,6.256602,-75.575637,1.0,348000000.0,Images/226675.jpeg,https://www.redinmobiliariamls.com/la-estrella/suramerica/1/226675
390000.0,170.0,3.0,Loma de Las Brujas,Envigado,2022-08-28,3.0,6.163403,-75.577044,2.0,1100000000.0,Images/226729.jpeg,https://www.redinmobiliariamls.com/envigado/loma-de-las-brujas/1/226729
1150000.0,306.0,4.0,San Lucas,Medellín,2022-08-28,3.0,6.181389,-75.567714,2.0,1300000000.0,Images/226732.jpeg,https://www.redinmobiliariamls.com/medellin/san-lucas/1/226732
,178.0,2.0,La América,Medellín,2022-08-28,4.0,6.250002,-75.603185,0.0,520000000.0,Images/226735.jpeg,https://www.redinmobiliariamls.com/medellin/la-america/1/226735
185300.0,78.28,2.0,Machado,Copacabana,2022-08-28,3.0,6.335234,-75.527259,1.0,277500000.0,Images/226752.jpeg,https://www.redinmobiliariamls.com/copacabana/machado/1/226752
560000.0,62.0,1.0,V. Llanogrande,Rionegro,2022-08-28,1.0,6.132315,-75.395929,1.0,480000000.0,Images/226757.jpeg,https://www.redinmobiliariamls.com/rionegro/v-llanogrande/1/226757
168000.0,58.25,2.0,V. Ojo de Agua,Rionegro,2022-08-28,2.0,6.149018,-75.378952,1.0,380000000.0,Images/226767.jpeg,https://www.redinmobiliariamls.com/rionegro/v-ojo-de-agua/1/226767
475200.0,150.0,2.0,Los Colores,Medellín,2022-08-28,3.0,6.262931,-75.594035,1.0,480000000.0,Images/226770.jpeg,https://www.redinmobiliariamls.com/medellin/los-colores/1/226770
412000.0,135.0,2.0,Santa Teresita,Medellín,2022-08-28,3.0,6.256602,-75.575637,2.0,600000000.0,Images/226776.jpeg,https://www.redinmobiliariamls.com/medellin/santa-teresita/1/226776
207400.0,78.88,2.0,Machado,Bello,2022-08-28,3.0,6.256602,-75.575637,1.0,283500000.0,Images/226785.jpeg,https://www.redinmobiliariamls.com/bello/machado/1/226785
,61.76,2.0,V. Pantanillo (El Retiro),El Retiro,2022-08-28,2.0,6.256602,-75.575637,1.0,482000000.0,Images/226811.jpeg,https://www.redinmobiliariamls.com/el-retiro/v-pantanillo-el-retiro/1/226811
328000.0,94.0,2.0,Aves Marías,Sabaneta,2022-08-09,3.0,6.256602,-75.575637,1.0,365000000.0,Images/226899.jpeg,https://www.redinmobiliariamls.com/sabaneta/aves-marias/1/226899
870000.0,205.0,4.0,El Tesoro,Medellín,2022-08-28,4.0,6.198998,-75.558441,2.0,650000000.0,Images/226937.jpeg,https://www.redinmobiliariamls.com/medellin/el-tesoro/1/226937
540000.0,71.82,2.0,Alto de las Palmas ,Envigado,2022-08-28,1.0,6.256602,-75.575637,2.0,610000000.0,Images/226954.jpeg,https://www.redinmobiliariamls.com/envigado/alto-de-las-palmas-/1/226954
,171.0,3.0,Loma de los Parra,Medellín,2022-08-28,3.0,6.256602,-75.575637,3.0,1580000000.0,Images/227008.jpeg,https://www.redinmobiliariamls.com/medellin/loma-de-los-parra/1/227008
352600.0,139.0,2.0,Laureles,Medellín,2022-08-09,4.0,6.246255,-75.593875,2.0,480000000.0,Images/227031.jpeg,https://www.redinmobiliariamls.com/medellin/laureles/1/227031
1520800.0,296.51,4.0,Boston,Medellín,2022-08-28,4.0,6.248088,-75.561168,1.0,560000000.0,Images/227046.jpeg,https://www.redinmobiliariamls.com/medellin/boston/1/227046
140000.0,63.0,2.0,Autopista (Marinilla),Marinilla,2022-08-28,3.0,6.256602,-75.575637,1.0,250000000.0,Images/227050.jpeg,https://www.redinmobiliariamls.com/marinilla/autopista-marinilla/1/227050
80000.0,48.0,1.0,La Tablaza,La Estrella,2022-08-28,2.0,6.256602,-75.575637,0.0,135000000.0,Images/227083.jpeg,https://www.redinmobiliariamls.com/la-estrella/la-tablaza/1/227083
80000.0,48.0,1.0,La Tablaza,La Estrella,2022-08-28,2.0,6.256602,-75.575637,0.0,135000000.0,Images/227086.jpeg,https://www.redinmobiliariamls.com/la-estrella/la-tablaza/1/227086
80000.0,48.0,1.0,La Tablaza,La Estrella,2022-08-09,2.0,6.256602,-75.575637,0.0,135000000.0,Images/227088.jpeg,https://www.redinmobiliariamls.com/la-estrella/la-tablaza/1/227088
156000.0,62.0,2.0,Trapiche,Bello,2022-08-28,3.0,6.338354,-75.558822,1.0,205000000.0,Images/227123.jpeg,https://www.redinmobiliariamls.com/bello/trapiche/1/227123
690000.0,95.0,2.0,El Tesoro,Medellín,2022-08-28,2.0,6.256602,-75.575637,2.0,940000000.0,Images/227136.jpeg,https://www.redinmobiliariamls.com/medellin/el-tesoro/1/227136
1450000.0,300.0,5.0,Loma de Benedictinos,Envigado,2022-08-28,4.0,6.178611,-75.574611,3.0,1545000000.0,Images/227159.jpeg,https://www.redinmobiliariamls.com/envigado/loma-de-benedictinos/1/227159
340000.0,125.0,2.0,Loma de Cumbres,Envigado,2022-08-28,3.0,6.256602,-75.575637,2.0,740000000.0,Images/227167.jpeg,https://www.redinmobiliariamls.com/envigado/loma-de-cumbres/1/227167
114000.0,45.0,1.0,Norte America,Bello,2022-08-28,2.0,6.256602,-75.575637,1.0,155000000.0,Images/227168.jpeg,https://www.redinmobiliariamls.com/bello/norte-america/1/227168
980000.0,300.0,5.0,Los Balsos Nº 1,Medellín,2022-08-28,5.0,6.187449,-75.563715,4.0,1400000000.0,Images/227191.jpeg,https://www.redinmobiliariamls.com/medellin/los-balsos-n-1/1/227191
210000.0,73.5,2.0,San José Obrero,Bello,2022-08-28,3.0,6.326801,-75.557788,1.0,360000000.0,Images/227214.jpeg,https://www.redinmobiliariamls.com/bello/san-jose-obrero/1/227214
175000.0,30.0,1.0,La Frontera,Medellín,2022-08-09,1.0,6.182874,-75.577543,1.0,320000000.0,Images/227239.jpeg,https://www.redinmobiliariamls.com/medellin/la-frontera/1/227239
618000.0,190.0,3.0,San Joaquín,Medellín,2022-08-28,3.0,6.256602,-75.575637,3.0,850000000.0,Images/227240.jpeg,https://www.redinmobiliariamls.com/medellin/san-joaquin/1/227240
278600.0,92.88,2.0,Calasanz,Medellín,2022-08-09,3.0,6.260296,-75.599294,1.0,370000000.0,Images/227278.jpeg,https://www.redinmobiliariamls.com/medellin/calasanz/1/227278
620000.0,200.0,2.0,San Lucas,Medellín,2022-08-09,2.0,6.182486,-75.5653,2.0,1750000000.0,Images/227298.jpeg,https://www.redinmobiliariamls.com/medellin/san-lucas/1/227298
175000.0,30.0,1.0,La Frontera,Medellín,2022-08-09,1.0,6.182874,-75.577543,0.0,320000000.0,Images/227305.jpeg,https://www.redinmobiliariamls.com/medellin/la-frontera/1/227305
175000.0,30.0,1.0,La Frontera,Medellín,2022-08-09,1.0,6.182874,-75.577543,1.0,320000000.0,Images/227306.jpeg,https://www.redinmobiliariamls.com/medellin/la-frontera/1/227306
880000.0,255.0,3.0,Los Balsos Nº 1,Medellín,2022-08-28,3.0,6.191509,-75.565508,4.0,1100000000.0,Images/227307.jpeg,https://www.redinmobiliariamls.com/medellin/los-balsos-n-1/1/227307
245000.0,78.0,2.0,Niquia,Bello,2022-08-28,3.0,6.345748,-75.532297,1.0,295000000.0,Images/227329.jpeg,https://www.redinmobiliariamls.com/bello/niquia/1/227329
517000.0,89.0,2.0,Alto de las Palmas ,Envigado,2022-08-28,1.0,6.256602,-75.575637,1.0,620000000.0,Images/227330.jpeg,https://www.redinmobiliariamls.com/envigado/alto-de-las-palmas-/1/227330
527000.0,128.0,3.0,La Tomatera,Medellín,2022-08-28,3.0,6.206443,-75.57014,3.0,545000000.0,Images/227358.jpeg,https://www.redinmobiliariamls.com/medellin/la-tomatera/1/227358
330000.0,99.0,2.0,El Esmeraldal,Envigado,2022-08-28,3.0,6.256602,-75.575637,2.0,610000000.0,Images/227417.jpeg,https://www.redinmobiliariamls.com/envigado/el-esmeraldal/1/227417
